"id","alpha_true"
1,-0.145397752330769
2,0.015758493326086
3,-0.043812255749225
4,0.0669941609711463
5,-0.00998534376933289
6,0.0143579422926967
7,-0.00085829837457427
8,0.14226925332995
9,-0.0110307807886397
10,0.144391163557423
11,0.0175202411147665
12,-0.107420894212732
13,0.122695168601194
14,0.104643838407327
15,0.0212378903487397
16,-0.0225017442105222
17,-0.060093556779144
18,-0.0715202716341985
19,0.0789638972818156
20,0.0965398737380963
21,0.0225863729850803
22,-0.0592968106306026
23,-0.0727514931815963
24,-0.0784689342333136
25,0.047895814831399
26,-0.0217087441190758
27,0.115640480587046
28,-0.118071958154159
29,-0.0399814162535302
30,-0.0351007784969373
31,-0.137018607534141
32,0.06354326112363
33,-0.0550530760372405
34,-0.0736790813334375
35,0.0714218076834985
36,-0.0477538970072222
37,0.170191971994932
38,0.0759909101391286
39,0.0595185450461508
40,-0.0546624947053923
41,0.25883435540598
42,0.129697305582924
43,0.1698127167152
44,-0.0697491803129969
45,-0.0648390724211845
46,-0.0943982597072984
47,-0.0293780581583629
48,0.0697066537125096
49,-0.00350601835968301
50,0.167871859293669
